x,y,d,t
37.56816,127.059677,2024/04/08,21:40:56
37.56816,127.059677,2024/04/08,21:42:57
37.568162,127.059663,2024/04/08,21:42:58
37.568161,127.059639,2024/04/08,21:42:59
37.568157,127.059609,2024/04/08,21:43:00
37.568151,127.059578,2024/04/08,21:43:01
37.568148,127.059547,2024/04/08,21:43:02
37.568143,127.059517,2024/04/08,21:43:03
37.568139,127.059487,2024/04/08,21:43:04
37.568135,127.059457,2024/04/08,21:43:05
37.568134,127.059425,2024/04/08,21:43:06
37.568131,127.059394,2024/04/08,21:43:07
37.568127,127.059363,2024/04/08,21:43:08
37.56812,127.059331,2024/04/08,21:43:09
37.568112,127.0593,2024/04/08,21:43:10
37.568107,127.059268,2024/04/08,21:43:11
37.568105,127.059236,2024/04/08,21:43:12
37.568102,127.059205,2024/04/08,21:43:13
37.568102,127.059173,2024/04/08,21:43:14
37.568101,127.059142,2024/04/08,21:43:15
37.568098,127.059111,2024/04/08,21:43:16
37.568095,127.059079,2024/04/08,21:43:17
37.568092,127.059048,2024/04/08,21:43:18
37.568086,127.059018,2024/04/08,21:43:19
37.56808,127.05899,2024/04/08,21:43:20
37.568069,127.058961,2024/04/08,21:43:21
37.568055,127.058935,2024/04/08,21:43:22
37.568041,127.05891,2024/04/08,21:43:23
37.568029,127.058889,2024/04/08,21:43:24
37.568021,127.058871,2024/04/08,21:43:25
37.568017,127.058857,2024/04/08,21:43:26
37.56801,127.058856,2024/04/08,21:43:27
37.568001,127.058855,2024/04/08,21:43:28
37.567985,127.058854,2024/04/08,21:43:29
37.567969,127.058854,2024/04/08,21:43:30
37.567959,127.058854,2024/04/08,21:43:31
37.567953,127.058855,2024/04/08,21:43:32
37.567951,127.05886,2024/04/08,21:43:33
37.567944,127.058871,2024/04/08,21:43:34
37.567936,127.058887,2024/04/08,21:43:35
37.567915,127.058902,2024/04/08,21:43:36
37.567893,127.05892,2024/04/08,21:43:37
37.567873,127.05894,2024/04/08,21:43:38
37.567859,127.058958,2024/04/08,21:43:39
37.567848,127.058974,2024/04/08,21:43:40
37.567838,127.058991,2024/04/08,21:43:41
37.567827,127.05901,2024/04/08,21:43:42
37.567815,127.059027,2024/04/08,21:43:43
37.567808,127.059044,2024/04/08,21:43:44
37.567803,127.059062,2024/04/08,21:43:45
37.567798,127.059082,2024/04/08,21:43:46
37.56779,127.059095,2024/04/08,21:43:47
37.56778,127.059103,2024/04/08,21:43:48
37.567785,127.059115,2024/04/08,21:43:49
37.567785,127.059126,2024/04/08,21:43:50
37.567785,127.059132,2024/04/08,21:43:51
37.567787,127.059135,2024/04/08,21:43:52
37.567781,127.059136,2024/04/08,21:43:53
37.567764,127.059133,2024/04/08,21:43:54
37.567746,127.059133,2024/04/08,21:43:55
37.56773,127.059137,2024/04/08,21:43:56
37.567712,127.059141,2024/04/08,21:43:57
37.5677,127.059139,2024/04/08,21:43:58
37.567701,127.059129,2024/04/08,21:43:59
37.567707,127.059113,2024/04/08,21:44:00
37.567701,127.059107,2024/04/08,21:44:01
37.567687,127.059105,2024/04/08,21:44:02
37.567668,127.059105,2024/04/08,21:44:03
37.567641,127.059116,2024/04/08,21:44:04
37.567615,127.059132,2024/04/08,21:44:05
37.567595,127.059142,2024/04/08,21:44:06
37.567579,127.059156,2024/04/08,21:44:07
37.567583,127.05917,2024/04/08,21:44:08
37.567594,127.059189,2024/04/08,21:44:09
37.567604,127.059211,2024/04/08,21:44:10
37.567625,127.059235,2024/04/08,21:44:11
37.56765,127.059255,2024/04/08,21:44:12
37.567675,127.059281,2024/04/08,21:44:13
37.567697,127.059311,2024/04/08,21:44:14
37.567701,127.059352,2024/04/08,21:44:15
37.567686,127.059404,2024/04/08,21:44:16
37.567672,127.059457,2024/04/08,21:44:17
37.567537,127.059808,2024/04/08,21:44:19
37.567518,127.059839,2024/04/08,21:44:20
37.567487,127.0599,2024/04/08,21:44:21
37.567372,127.06017,2024/04/08,21:44:23
37.567371,127.060183,2024/04/08,21:44:24
37.567366,127.060209,2024/04/08,21:44:25
37.567357,127.060244,2024/04/08,21:44:26
37.567347,127.060283,2024/04/08,21:44:27
37.567339,127.060319,2024/04/08,21:44:28
37.567336,127.060354,2024/04/08,21:44:29
37.567334,127.060396,2024/04/08,21:44:30
37.567339,127.060438,2024/04/08,21:44:31
37.567353,127.06048,2024/04/08,21:44:32
37.567371,127.060517,2024/04/08,21:44:33
37.567394,127.060546,2024/04/08,21:44:34
37.567412,127.060573,2024/04/08,21:44:35
37.567428,127.060597,2024/04/08,21:44:36
37.567439,127.060622,2024/04/08,21:44:37
37.567448,127.060647,2024/04/08,21:44:38
37.567456,127.060669,2024/04/08,21:44:39
37.567476,127.060706,2024/04/08,21:44:40
37.567488,127.060724,2024/04/08,21:44:41
37.5675,127.060742,2024/04/08,21:44:42
37.567512,127.06076,2024/04/08,21:44:45
37.567523,127.060778,2024/04/08,21:44:46
37.567535,127.060796,2024/04/08,21:44:47
37.56774,127.060801,2024/04/08,21:44:49
37.567748,127.060798,2024/04/08,21:44:50
37.56776,127.060791,2024/04/08,21:44:51
37.567784,127.06078,2024/04/08,21:44:52
37.567815,127.060767,2024/04/08,21:44:53
37.567849,127.060753,2024/04/08,21:44:54
37.56789,127.060738,2024/04/08,21:44:55
37.567933,127.060723,2024/04/08,21:44:56
37.56798,127.060712,2024/04/08,21:44:57
37.568026,127.060703,2024/04/08,21:44:58
37.568065,127.060692,2024/04/08,21:44:59
37.568078,127.060671,2024/04/08,21:45:00
37.568085,127.060648,2024/04/08,21:45:01
37.568096,127.06062,2024/04/08,21:45:02
37.568114,127.06059,2024/04/08,21:45:03
37.568131,127.060557,2024/04/08,21:45:04
37.568149,127.060525,2024/04/08,21:45:05
37.568166,127.060496,2024/04/08,21:45:06
37.568183,127.060464,2024/04/08,21:45:07
37.568203,127.060422,2024/04/08,21:45:08
37.568222,127.060383,2024/04/08,21:45:09
37.56824,127.060345,2024/04/08,21:45:10
37.568258,127.060308,2024/04/08,21:45:11
37.568277,127.060276,2024/04/08,21:45:12
37.568293,127.060243,2024/04/08,21:45:13
37.568307,127.060209,2024/04/08,21:45:14
37.56832,127.060174,2024/04/08,21:45:15
37.56833,127.060139,2024/04/08,21:45:16
37.568335,127.060104,2024/04/08,21:45:17
37.568332,127.06007,2024/04/08,21:45:18
37.568324,127.060023,2024/04/08,21:45:19
37.568315,127.05998,2024/04/08,21:45:20
37.568314,127.059943,2024/04/08,21:45:21
37.568316,127.059908,2024/04/08,21:45:22
37.568322,127.059874,2024/04/08,21:45:23
37.568324,127.059841,2024/04/08,21:45:24
37.568323,127.059808,2024/04/08,21:45:25
37.568313,127.059778,2024/04/08,21:45:26
37.568294,127.05975,2024/04/08,21:45:27
37.56827,127.059724,2024/04/08,21:45:28
37.568249,127.059697,2024/04/08,21:45:29
37.568231,127.05967,2024/04/08,21:45:30
37.568216,127.059641,2024/04/08,21:45:31
37.568199,127.059614,2024/04/08,21:45:32
37.568186,127.059584,2024/04/08,21:45:33
37.568175,127.059553,2024/04/08,21:45:34
37.568164,127.059522,2024/04/08,21:45:35
37.568151,127.059495,2024/04/08,21:45:36
37.568135,127.059468,2024/04/08,21:45:37
37.568121,127.059441,2024/04/08,21:45:38
37.568116,127.059409,2024/04/08,21:45:39
37.568113,127.059376,2024/04/08,21:45:40
37.568118,127.059342,2024/04/08,21:45:41
37.568121,127.059308,2024/04/08,21:45:42
37.568121,127.059276,2024/04/08,21:45:43
37.568118,127.059244,2024/04/08,21:45:44
37.568117,127.059212,2024/04/08,21:45:45
37.568114,127.059181,2024/04/08,21:45:46
37.56811,127.05915,2024/04/08,21:45:47
37.568105,127.059118,2024/04/08,21:45:48
37.568095,127.059088,2024/04/08,21:45:49
37.568084,127.059055,2024/04/08,21:45:50
37.568073,127.059022,2024/04/08,21:45:51
37.568063,127.058989,2024/04/08,21:45:52
37.568052,127.058959,2024/04/08,21:45:53
37.568043,127.058934,2024/04/08,21:45:54
37.568029,127.058911,2024/04/08,21:45:55
37.567999,127.058903,2024/04/08,21:45:56
37.56797,127.058898,2024/04/08,21:45:57
37.567938,127.0589,2024/04/08,21:45:58
37.567909,127.058904,2024/04/08,21:45:59
37.567891,127.05891,2024/04/08,21:46:00
37.567874,127.058914,2024/04/08,21:46:01
37.567861,127.058919,2024/04/08,21:46:02
37.56785,127.058927,2024/04/08,21:46:03
37.567838,127.058938,2024/04/08,21:46:04
37.567822,127.058951,2024/04/08,21:46:05
37.567809,127.058965,2024/04/08,21:46:06
37.567791,127.058983,2024/04/08,21:46:07
37.567777,127.059006,2024/04/08,21:46:08
37.567759,127.059029,2024/04/08,21:46:09
37.567739,127.059051,2024/04/08,21:46:10
37.567718,127.059076,2024/04/08,21:46:11
37.567698,127.059102,2024/04/08,21:46:12
37.567681,127.059127,2024/04/08,21:46:13
37.567663,127.059149,2024/04/08,21:46:14
37.567644,127.059169,2024/04/08,21:46:15
37.567626,127.05919,2024/04/08,21:46:16
37.567605,127.05921,2024/04/08,21:46:17
37.567584,127.059226,2024/04/08,21:46:18
37.567562,127.059238,2024/04/08,21:46:19
37.567538,127.059247,2024/04/08,21:46:20
37.567517,127.059258,2024/04/08,21:46:21
37.567497,127.059272,2024/04/08,21:46:22
37.56749,127.059291,2024/04/08,21:46:23
37.567481,127.059316,2024/04/08,21:46:24
37.567472,127.059343,2024/04/08,21:46:25
37.567461,127.059372,2024/04/08,21:46:26
37.567448,127.059405,2024/04/08,21:46:27
37.567433,127.05944,2024/04/08,21:46:28
37.567423,127.059474,2024/04/08,21:46:29
