x,y,d,t
37.567916,127.059279,2024/08/17,04:19:53
37.567666,127.059121,2024/08/17,04:19:55
37.567417,127.058963,2024/08/17,04:19:57
37.567423,127.058997,2024/08/17,04:19:59
37.567419,127.059016,2024/08/17,04:20:00
37.567401,127.059037,2024/08/17,04:20:02
37.567398,127.059052,2024/08/17,04:20:04
37.567368,127.059053,2024/08/17,04:20:06
37.567358,127.059056,2024/08/17,04:20:07
37.567334,127.059056,2024/08/17,04:20:09
37.567318,127.059059,2024/08/17,04:20:11
37.56729,127.059059,2024/08/17,04:20:14
37.567278,127.059072,2024/08/17,04:20:16
37.567285,127.059064,2024/08/17,04:20:18
37.567296,127.059052,2024/08/17,04:20:20
37.567305,127.059055,2024/08/17,04:20:22
37.567294,127.059057,2024/08/17,04:20:25
37.567282,127.05906,2024/08/17,04:20:27
37.567257,127.059043,2024/08/17,04:20:29
37.567238,127.059036,2024/08/17,04:20:30
37.567213,127.059023,2024/08/17,04:20:32
37.567182,127.059006,2024/08/17,04:20:35
37.567171,127.059001,2024/08/17,04:20:36
37.567144,127.059006,2024/08/17,04:20:38
37.567134,127.059017,2024/08/17,04:20:39
37.567114,127.059044,2024/08/17,04:20:41
37.567105,127.059061,2024/08/17,04:20:42
37.567094,127.059089,2024/08/17,04:20:44
37.567078,127.059123,2024/08/17,04:20:46
37.56707,127.059138,2024/08/17,04:20:47
37.567057,127.059167,2024/08/17,04:20:49
37.567048,127.059194,2024/08/17,04:20:51
37.567037,127.059224,2024/08/17,04:20:53
37.567028,127.059243,2024/08/17,04:20:55
37.567016,127.059275,2024/08/17,04:20:57
37.567012,127.059293,2024/08/17,04:20:58
37.566998,127.05932,2024/08/17,04:21:00
37.56699,127.059328,2024/08/17,04:21:01
37.566969,127.059347,2024/08/17,04:21:04
37.566942,127.059332,2024/08/17,04:21:06
37.566933,127.059325,2024/08/17,04:21:08
37.566917,127.059318,2024/08/17,04:21:10
37.566899,127.059317,2024/08/17,04:21:12
37.566886,127.059314,2024/08/17,04:21:13
37.566864,127.059302,2024/08/17,04:21:15
37.566854,127.059296,2024/08/17,04:21:16
37.566828,127.059307,2024/08/17,04:21:19
37.56682,127.059297,2024/08/17,04:21:20
37.566798,127.059279,2024/08/17,04:21:22
37.566771,127.059275,2024/08/17,04:21:24
37.566758,127.059262,2024/08/17,04:21:26
37.566735,127.059254,2024/08/17,04:21:28
37.566715,127.059251,2024/08/17,04:21:29
37.566682,127.059247,2024/08/17,04:21:31
37.566659,127.059251,2024/08/17,04:21:33
37.566633,127.059266,2024/08/17,04:21:36
37.566625,127.059272,2024/08/17,04:21:37
37.566612,127.059284,2024/08/17,04:21:38
37.566586,127.059301,2024/08/17,04:21:40
37.566573,127.05931,2024/08/17,04:21:42
37.566557,127.059313,2024/08/17,04:21:44
37.566548,127.059309,2024/08/17,04:21:45
37.56653,127.059291,2024/08/17,04:21:47
37.566509,127.059272,2024/08/17,04:21:49
37.566489,127.059255,2024/08/17,04:21:51
37.566484,127.059242,2024/08/17,04:21:52
37.566476,127.059231,2024/08/17,04:21:53
37.566469,127.059219,2024/08/17,04:21:54
37.566454,127.059197,2024/08/17,04:21:56
37.566434,127.05918,2024/08/17,04:21:58
37.566415,127.059158,2024/08/17,04:22:00
37.566405,127.059149,2024/08/17,04:22:01
37.566381,127.059127,2024/08/17,04:22:03
37.56637,127.059119,2024/08/17,04:22:04
37.566359,127.059106,2024/08/17,04:22:05
37.566349,127.059076,2024/08/17,04:22:07
37.566343,127.059058,2024/08/17,04:22:08
37.566331,127.059026,2024/08/17,04:22:11
37.566328,127.059008,2024/08/17,04:22:13
37.566309,127.058989,2024/08/17,04:22:15
37.566288,127.058989,2024/08/17,04:22:17
37.566279,127.058999,2024/08/17,04:22:18
37.566259,127.059016,2024/08/17,04:22:20
37.56625,127.05903,2024/08/17,04:22:21
37.566228,127.059048,2024/08/17,04:22:24
37.56621,127.05903,2024/08/17,04:22:28
37.566171,127.059013,2024/08/17,04:22:29
37.566158,127.05899,2024/08/17,04:22:31
37.566146,127.058988,2024/08/17,04:22:33
37.566134,127.059001,2024/08/17,04:22:37
37.566124,127.059017,2024/08/17,04:22:39
37.566146,127.059032,2024/08/17,04:22:41
37.566157,127.059021,2024/08/17,04:22:43
37.566147,127.058992,2024/08/17,04:22:44
37.566126,127.058974,2024/08/17,04:22:45
37.566107,127.058952,2024/08/17,04:22:46
37.566093,127.058905,2024/08/17,04:22:48
37.566104,127.058856,2024/08/17,04:22:50
37.566092,127.058831,2024/08/17,04:22:51
37.56607,127.058825,2024/08/17,04:22:52
37.56608,127.058808,2024/08/17,04:22:54
37.566118,127.058996,2024/08/17,04:22:56
37.566175,127.059016,2024/08/17,04:22:57
37.566205,127.059019,2024/08/17,04:22:58
37.566227,127.059041,2024/08/17,04:22:59
37.566235,127.059056,2024/08/17,04:23:03
37.566223,127.059057,2024/08/17,04:23:05
37.566206,127.059054,2024/08/17,04:23:08
37.566187,127.059059,2024/08/17,04:23:10
37.566137,127.059075,2024/08/17,04:23:12
37.566129,127.059091,2024/08/17,04:23:13
37.566166,127.059101,2024/08/17,04:23:15
