x,y,d,t
37.485179000,126.907153000,2016/01/04,03:00:48
37.485208000,126.907334000,2016/01/04,03:03:08
37.485146000,126.907141000,2016/01/04,03:03:10
37.485109000,126.906584000,2016/01/04,03:03:12
37.485094000,126.906717000,2016/01/04,03:03:14
37.485477000,126.906461000,2016/01/04,03:03:16
37.485566000,126.906407000,2016/01/04,03:03:19
37.485613000,126.906519000,2016/01/04,03:03:21
37.485589000,126.906636000,2016/01/04,03:03:23
37.485506000,126.907035000,2016/01/04,03:03:25
37.485474000,126.906754000,2016/01/04,03:03:26
37.485580000,126.906696000,2016/01/04,03:03:31
37.485663000,126.906781000,2016/01/04,03:03:33
37.485585000,126.906951000,2016/01/04,03:03:35
37.485381000,126.907035000,2016/01/04,03:03:37
37.485558000,126.906976000,2016/01/04,03:03:38
37.485690000,126.906710000,2016/01/04,03:03:39
37.485669000,126.906545000,2016/01/04,03:03:41
37.485666000,126.906698000,2016/01/04,03:03:43
37.485663000,126.907147000,2016/01/04,03:03:45
37.485454000,126.907285000,2016/01/04,03:03:46
37.485177000,126.907394000,2016/01/04,03:03:47
37.485317000,126.907622000,2016/01/04,03:03:49
37.485267000,126.907826000,2016/01/04,03:03:50
37.485452000,126.907677000,2016/01/04,03:03:52
37.485292000,126.907560000,2016/01/04,03:03:55
37.485366000,126.907887000,2016/01/04,03:03:57
37.485564000,126.907937000,2016/01/04,03:03:59
37.485635000,126.908015000,2016/01/04,03:04:00
37.485343000,126.908230000,2016/01/04,03:04:02
37.484941000,126.908635000,2016/01/04,03:04:04
37.485102000,126.908375000,2016/01/04,03:04:05
37.485582000,126.907553000,2016/01/04,03:04:07
37.485839000,126.907304000,2016/01/04,03:04:11
37.485671000,126.907377000,2016/01/04,03:04:13
37.485780000,126.907273000,2016/01/04,03:04:15
37.485767000,126.907392000,2016/01/04,03:04:17
37.485868000,126.907366000,2016/01/04,03:04:19
37.485665000,126.907990000,2016/01/04,03:04:22
37.485559000,126.907976000,2016/01/04,03:04:24
37.485669000,126.908105000,2016/01/04,03:04:26
37.485552000,126.908250000,2016/01/04,03:04:27
37.485647000,126.908042000,2016/01/04,03:04:28
37.485792000,126.907887000,2016/01/04,03:04:29
37.485637000,126.907926000,2016/01/04,03:04:30
37.485766000,126.907759000,2016/01/04,03:04:31
37.485669000,126.907710000,2016/01/04,03:04:32
37.485636000,126.907586000,2016/01/04,03:04:34
37.485606000,126.907951000,2016/01/04,03:04:36
37.485621000,126.908133000,2016/01/04,03:04:38
37.485387000,126.908210000,2016/01/04,03:04:40
37.485543000,126.908197000,2016/01/04,03:04:41
37.485883000,126.907960000,2016/01/04,03:04:43
37.485807000,126.908093000,2016/01/04,03:04:45
37.485909000,126.908272000,2016/01/04,03:04:47
37.485962000,126.908143000,2016/01/04,03:04:48
37.485944000,126.908255000,2016/01/04,03:04:52
37.485647000,126.908436000,2016/01/04,03:04:54
37.485798000,126.908385000,2016/01/04,03:04:55
37.485654000,126.908573000,2016/01/04,03:04:57
37.485648000,126.908709000,2016/01/04,03:04:59
37.485693000,126.908826000,2016/01/04,03:05:01
37.485750000,126.908712000,2016/01/04,03:05:03
37.485838000,126.908567000,2016/01/04,03:05:06
37.485899000,126.908732000,2016/01/04,03:05:08
37.485693000,126.908604000,2016/01/04,03:05:10
37.485728000,126.908746000,2016/01/04,03:05:12
37.485848000,126.908899000,2016/01/04,03:05:14
37.485693000,126.908879000,2016/01/04,03:05:16
37.485933000,126.908715000,2016/01/04,03:05:18
37.485557000,126.908960000,2016/01/04,03:05:20
37.485708000,126.908789000,2016/01/04,03:05:21
37.485954000,126.908813000,2016/01/04,03:05:23
37.486104000,126.908927000,2016/01/04,03:05:25
37.486226000,126.908895000,2016/01/04,03:05:26
37.486078000,126.909177000,2016/01/04,03:05:28
37.486090000,126.909433000,2016/01/04,03:05:29
37.485882000,126.909387000,2016/01/04,03:05:31
37.486043000,126.908935000,2016/01/04,03:05:33
