x,y,d,t
37.499479000,127.131933000,2016/04/30,23:17:33
37.499409000,127.132288000,2016/04/30,23:17:32
37.499261000,127.132324000,2016/04/30,23:17:37
37.499168000,127.132366000,2016/04/30,23:17:43
37.499103000,127.132475000,2016/04/30,23:17:47
37.499037000,127.132603000,2016/04/30,23:17:51
37.498993000,127.132723000,2016/04/30,23:17:54
37.498927000,127.132807000,2016/04/30,23:17:57
37.498867000,127.132914000,2016/04/30,23:18:00
37.498820000,127.133021000,2016/04/30,23:18:03
37.498765000,127.133113000,2016/04/30,23:18:06
37.498714000,127.133209000,2016/04/30,23:18:09
37.498655000,127.133318000,2016/04/30,23:18:13
37.498602000,127.133416000,2016/04/30,23:18:17
37.498584000,127.133540000,2016/04/30,23:18:21
37.498536000,127.133661000,2016/04/30,23:18:26
37.498523000,127.133795000,2016/04/30,23:18:31
37.498594000,127.133899000,2016/04/30,23:18:34
37.498668000,127.134018000,2016/04/30,23:18:38
37.498712000,127.134124000,2016/04/30,23:18:42
37.498753000,127.134250000,2016/04/30,23:18:46
37.498789000,127.134362000,2016/04/30,23:18:50
37.498870000,127.134448000,2016/04/30,23:18:54
37.498933000,127.134538000,2016/04/30,23:18:58
37.499000000,127.134637000,2016/04/30,23:19:02
37.499070000,127.134719000,2016/04/30,23:19:06
37.499157000,127.134803000,2016/04/30,23:19:11
37.499212000,127.134906000,2016/04/30,23:19:14
37.499293000,127.135007000,2016/04/30,23:19:18
37.499382000,127.135091000,2016/04/30,23:19:22
37.499455000,127.135173000,2016/04/30,23:19:26
37.499522000,127.135256000,2016/04/30,23:19:30
37.499597000,127.135336000,2016/04/30,23:19:34
37.499685000,127.135422000,2016/04/30,23:19:38
37.499767000,127.135503000,2016/04/30,23:19:42
37.499846000,127.135581000,2016/04/30,23:19:46
37.499919000,127.135671000,2016/04/30,23:19:50
37.499996000,127.135764000,2016/04/30,23:19:54
37.500061000,127.135847000,2016/04/30,23:19:58
37.500139000,127.135938000,2016/04/30,23:20:02
37.500214000,127.136018000,2016/04/30,23:20:06
37.500295000,127.136070000,2016/04/30,23:20:10
37.500373000,127.136168000,2016/04/30,23:20:14
37.500411000,127.136295000,2016/04/30,23:20:19
37.500485000,127.136399000,2016/04/30,23:20:24
37.500551000,127.136486000,2016/04/30,23:20:29
37.500630000,127.136576000,2016/04/30,23:20:33
37.500711000,127.136641000,2016/04/30,23:20:36
37.500791000,127.136710000,2016/04/30,23:20:39
37.500874000,127.136799000,2016/04/30,23:20:43
37.500950000,127.136872000,2016/04/30,23:20:46
37.501044000,127.136929000,2016/04/30,23:20:49
37.501140000,127.136986000,2016/04/30,23:20:52
37.501213000,127.137072000,2016/04/30,23:20:55
37.501295000,127.137123000,2016/04/30,23:20:58
37.501400000,127.137102000,2016/04/30,23:21:03
37.501473000,127.137030000,2016/04/30,23:21:06
37.501541000,127.136947000,2016/04/30,23:21:11
37.501655000,127.136977000,2016/04/30,23:21:17
37.501754000,127.136940000,2016/04/30,23:21:20
37.501854000,127.136897000,2016/04/30,23:21:24
37.501938000,127.136843000,2016/04/30,23:21:27
37.502042000,127.136775000,2016/04/30,23:21:31
37.502129000,127.136707000,2016/04/30,23:21:34
37.502220000,127.136679000,2016/04/30,23:21:38
37.502328000,127.136693000,2016/04/30,23:21:43
37.502432000,127.136699000,2016/04/30,23:21:47
37.502525000,127.136718000,2016/04/30,23:21:50
37.502630000,127.136737000,2016/04/30,23:21:53
37.502739000,127.136728000,2016/04/30,23:21:57
37.502835000,127.136700000,2016/04/30,23:22:01
37.502937000,127.136680000,2016/04/30,23:22:05
