x,y,d,t
37.551618,127.12192,2024/05/11,02:17:20
37.551618,127.12192,2024/05/11,02:17:28
37.551609,127.121919,2024/05/11,02:17:29
37.551593,127.121912,2024/05/11,02:17:30
37.551572,127.121904,2024/05/11,02:17:31
37.551547,127.121911,2024/05/11,02:17:32
37.551504,127.121937,2024/05/11,02:17:33
37.551467,127.121958,2024/05/11,02:17:34
37.551437,127.121976,2024/05/11,02:17:35
37.551417,127.121989,2024/05/11,02:17:36
37.551396,127.121992,2024/05/11,02:17:37
37.551376,127.121992,2024/05/11,02:17:38
37.551357,127.121982,2024/05/11,02:17:39
37.551341,127.121967,2024/05/11,02:17:40
37.551325,127.121949,2024/05/11,02:17:41
37.551308,127.121931,2024/05/11,02:17:42
37.551291,127.121902,2024/05/11,02:17:43
37.551273,127.121875,2024/05/11,02:17:44
37.551254,127.121855,2024/05/11,02:17:45
37.551236,127.12184,2024/05/11,02:17:46
37.551218,127.121827,2024/05/11,02:17:47
37.5512,127.121814,2024/05/11,02:17:48
37.551175,127.121785,2024/05/11,02:17:49
37.551149,127.121758,2024/05/11,02:17:50
37.551123,127.121736,2024/05/11,02:17:51
37.551099,127.121714,2024/05/11,02:17:52
37.551077,127.121698,2024/05/11,02:17:53
37.551054,127.121687,2024/05/11,02:17:54
37.551034,127.121678,2024/05/11,02:17:55
37.551012,127.121672,2024/05/11,02:17:56
37.550993,127.121667,2024/05/11,02:17:57
37.550973,127.121663,2024/05/11,02:17:58
37.550953,127.121663,2024/05/11,02:17:59
37.550933,127.121663,2024/05/11,02:18:00
37.550914,127.121662,2024/05/11,02:18:01
37.550896,127.121658,2024/05/11,02:18:02
37.550877,127.121654,2024/05/11,02:18:03
37.550858,127.121649,2024/05/11,02:18:04
37.55084,127.121644,2024/05/11,02:18:05
37.550821,127.121639,2024/05/11,02:18:06
37.550802,127.121633,2024/05/11,02:18:07
37.550783,127.121628,2024/05/11,02:18:08
37.550764,127.121623,2024/05/11,02:18:09
37.550746,127.121616,2024/05/11,02:18:10
37.550729,127.121609,2024/05/11,02:18:11
37.550711,127.121603,2024/05/11,02:18:12
37.55069,127.121592,2024/05/11,02:18:13
37.550668,127.121592,2024/05/11,02:18:14
37.550644,127.121595,2024/05/11,02:18:15
37.550623,127.121593,2024/05/11,02:18:16
37.550605,127.121589,2024/05/11,02:18:17
37.550589,127.121583,2024/05/11,02:18:18
37.550573,127.121576,2024/05/11,02:18:19
37.550557,127.12157,2024/05/11,02:18:20
37.55054,127.121564,2024/05/11,02:18:21
37.550523,127.121561,2024/05/11,02:18:22
37.550505,127.121557,2024/05/11,02:18:23
37.550486,127.121552,2024/05/11,02:18:24
37.550468,127.121548,2024/05/11,02:18:25
37.55045,127.121544,2024/05/11,02:18:26
37.550433,127.121541,2024/05/11,02:18:27
37.550418,127.121537,2024/05/11,02:18:28
37.550402,127.121535,2024/05/11,02:18:29
37.550385,127.121533,2024/05/11,02:18:30
37.550367,127.121528,2024/05/11,02:18:31
37.550354,127.121515,2024/05/11,02:18:32
37.550338,127.121503,2024/05/11,02:18:33
37.55032,127.121494,2024/05/11,02:18:34
37.550303,127.121488,2024/05/11,02:18:35
37.550288,127.121477,2024/05/11,02:18:36
37.550272,127.121464,2024/05/11,02:18:37
37.550256,127.121451,2024/05/11,02:18:38
37.55024,127.121439,2024/05/11,02:18:39
37.550223,127.121429,2024/05/11,02:18:40
37.550205,127.12142,2024/05/11,02:18:41
37.550189,127.121409,2024/05/11,02:18:42
37.550172,127.1214,2024/05/11,02:18:43
37.550153,127.121392,2024/05/11,02:18:44
37.550134,127.121385,2024/05/11,02:18:45
37.550115,127.121378,2024/05/11,02:18:46
37.550096,127.121371,2024/05/11,02:18:47
37.550078,127.121363,2024/05/11,02:18:48
37.550059,127.121355,2024/05/11,02:18:49
37.550042,127.121347,2024/05/11,02:18:50
37.550024,127.12134,2024/05/11,02:18:51
37.550005,127.121334,2024/05/11,02:18:52
37.549986,127.121329,2024/05/11,02:18:53
37.549967,127.121324,2024/05/11,02:18:54
37.549947,127.121318,2024/05/11,02:18:55
37.549929,127.121312,2024/05/11,02:18:56
37.54991,127.121306,2024/05/11,02:18:57
37.549892,127.121299,2024/05/11,02:18:58
37.549875,127.121292,2024/05/11,02:18:59
37.549857,127.121287,2024/05/11,02:19:00
37.549839,127.121282,2024/05/11,02:19:01
37.549822,127.121278,2024/05/11,02:19:02
37.549806,127.121274,2024/05/11,02:19:03
37.54979,127.121269,2024/05/11,02:19:04
37.549775,127.121264,2024/05/11,02:19:05
37.549759,127.121258,2024/05/11,02:19:06
37.549742,127.121252,2024/05/11,02:19:07
37.549725,127.121246,2024/05/11,02:19:08
37.549707,127.12124,2024/05/11,02:19:09
37.54969,127.121233,2024/05/11,02:19:10
37.549672,127.121226,2024/05/11,02:19:11
37.549655,127.12122,2024/05/11,02:19:12
37.549638,127.121214,2024/05/11,02:19:13
37.549621,127.121206,2024/05/11,02:19:14
