x,y,d,t
37.567863,127.059246,2024/04/12,13:07:15
37.567862,127.059268,2024/04/12,13:07:16
37.567862,127.059265,2024/04/12,13:07:17
37.567848,127.059276,2024/04/12,13:07:18
37.567845,127.059314,2024/04/12,13:07:19
37.56784,127.059329,2024/04/12,13:07:20
37.567835,127.05935,2024/04/12,13:07:21
37.567832,127.05936,2024/04/12,13:07:22
37.567827,127.059369,2024/04/12,13:07:23
37.567824,127.059371,2024/04/12,13:07:24
37.567815,127.059361,2024/04/12,13:07:25
37.567815,127.059365,2024/04/12,13:07:26
37.567807,127.059369,2024/04/12,13:07:27
37.567796,127.059405,2024/04/12,13:07:28
37.567791,127.059424,2024/04/12,13:07:29
37.567781,127.059461,2024/04/12,13:07:30
37.567806,127.059479,2024/04/12,13:07:31
37.567833,127.059486,2024/04/12,13:07:32
37.56786,127.059493,2024/04/12,13:07:33
37.567887,127.0595,2024/04/12,13:07:34
37.567914,127.059507,2024/04/12,13:07:35
37.567902,127.059544,2024/04/12,13:07:36
37.567897,127.059548,2024/04/12,13:07:37
37.5679,127.059545,2024/04/12,13:07:38
37.567902,127.059552,2024/04/12,13:07:39
37.567905,127.059559,2024/04/12,13:07:40
37.567907,127.059565,2024/04/12,13:07:41
37.567909,127.059572,2024/04/12,13:07:42
37.567911,127.059578,2024/04/12,13:07:43
37.567914,127.059585,2024/04/12,13:07:44
37.567916,127.059591,2024/04/12,13:07:45
37.567922,127.059597,2024/04/12,13:07:46
37.567931,127.059606,2024/04/12,13:07:47
37.567935,127.059625,2024/04/12,13:07:48
37.567923,127.059661,2024/04/12,13:07:49
37.567912,127.059676,2024/04/12,13:07:50
37.567901,127.05969,2024/04/12,13:07:51
37.567904,127.059705,2024/04/12,13:07:52
37.567904,127.05972,2024/04/12,13:07:53
37.567899,127.059734,2024/04/12,13:07:54
37.567891,127.059747,2024/04/12,13:07:55
37.567883,127.059761,2024/04/12,13:07:56
37.567856,127.05978,2024/04/12,13:07:57
37.567848,127.059789,2024/04/12,13:07:58
37.567841,127.059797,2024/04/12,13:07:59
37.567824,127.05983,2024/04/12,13:08:00
37.567815,127.059842,2024/04/12,13:08:01
37.56776,127.059891,2024/04/12,13:08:02
37.567722,127.059944,2024/04/12,13:08:03
37.567678,127.060006,2024/04/12,13:08:04
37.567671,127.06004,2024/04/12,13:08:05
37.567661,127.060083,2024/04/12,13:08:06
37.567658,127.060094,2024/04/12,13:08:07
37.567607,127.060207,2024/04/12,13:08:08
37.567597,127.060252,2024/04/12,13:08:09
37.567585,127.060274,2024/04/12,13:08:10
37.567574,127.060296,2024/04/12,13:08:11
37.567565,127.060423,2024/04/12,13:08:12
37.567565,127.060508,2024/04/12,13:08:13
37.567552,127.060515,2024/04/12,13:08:14
37.567536,127.060528,2024/04/12,13:08:15
37.567519,127.06054,2024/04/12,13:08:16
37.567527,127.06059,2024/04/12,13:08:17
37.567519,127.060616,2024/04/12,13:08:18
37.56753,127.060672,2024/04/12,13:08:19
37.567531,127.060723,2024/04/12,13:08:20
37.567532,127.060779,2024/04/12,13:08:21
37.567531,127.060836,2024/04/12,13:08:22
37.567524,127.060874,2024/04/12,13:08:23
37.567522,127.060886,2024/04/12,13:08:24
37.567499,127.060918,2024/04/12,13:08:25
37.567489,127.060927,2024/04/12,13:08:26
37.567459,127.060942,2024/04/12,13:08:27
37.567445,127.060948,2024/04/12,13:08:28
37.567429,127.060955,2024/04/12,13:08:29
37.567384,127.061,2024/04/12,13:08:30
37.567355,127.061036,2024/04/12,13:08:31
37.56734,127.061055,2024/04/12,13:08:32
37.567316,127.061077,2024/04/12,13:08:33
37.5673,127.061097,2024/04/12,13:08:34
37.567293,127.061094,2024/04/12,13:08:35
37.567287,127.061092,2024/04/12,13:08:36
37.56728,127.06109,2024/04/12,13:08:37
37.567273,127.061087,2024/04/12,13:08:38
37.567266,127.061085,2024/04/12,13:08:39
37.567254,127.061099,2024/04/12,13:08:40
37.567251,127.061111,2024/04/12,13:08:41
37.567239,127.061113,2024/04/12,13:08:42
37.56723,127.061119,2024/04/12,13:08:43
37.567261,127.061112,2024/04/12,13:08:44
37.567264,127.061113,2024/04/12,13:08:45
37.567268,127.061126,2024/04/12,13:08:46
37.567264,127.061148,2024/04/12,13:08:47
37.567252,127.061156,2024/04/12,13:08:48
37.56724,127.061159,2024/04/12,13:08:49
37.56724,127.06116,2024/04/12,13:08:50
37.56722,127.061174,2024/04/12,13:08:51
37.567211,127.06118,2024/04/12,13:08:52
37.567187,127.061176,2024/04/12,13:08:53
37.567173,127.061186,2024/04/12,13:08:54
37.56716,127.061197,2024/04/12,13:08:55
37.567156,127.061243,2024/04/12,13:08:56
37.567158,127.061263,2024/04/12,13:08:57
37.567173,127.061297,2024/04/12,13:08:58
37.567185,127.061337,2024/04/12,13:08:59
37.567186,127.061351,2024/04/12,13:09:00
37.567172,127.061375,2024/04/12,13:09:01
37.567162,127.061394,2024/04/12,13:09:02
37.567152,127.061414,2024/04/12,13:09:03
37.567171,127.061441,2024/04/12,13:09:04
37.567183,127.061449,2024/04/12,13:09:05
37.567191,127.061473,2024/04/12,13:09:06
37.567188,127.061498,2024/04/12,13:09:07
37.567186,127.061523,2024/04/12,13:09:08
37.567172,127.061568,2024/04/12,13:09:09
37.567165,127.061581,2024/04/12,13:09:10
37.567162,127.061617,2024/04/12,13:09:11
37.567156,127.06167,2024/04/12,13:09:13
37.567152,127.061687,2024/04/12,13:09:14
37.567148,127.061703,2024/04/12,13:09:15
37.567161,127.061746,2024/04/12,13:09:16
37.567162,127.061759,2024/04/12,13:09:17
37.567129,127.061794,2024/04/12,13:09:18
37.567116,127.061806,2024/04/12,13:09:19
37.567085,127.061825,2024/04/12,13:09:20
37.567053,127.06184,2024/04/12,13:09:21
37.567026,127.061846,2024/04/12,13:09:22
37.56699,127.061857,2024/04/12,13:09:23
37.566978,127.061859,2024/04/12,13:09:24
37.566967,127.061867,2024/04/12,13:09:25
37.566966,127.061886,2024/04/12,13:09:26
37.566967,127.061893,2024/04/12,13:09:27
37.56697,127.061902,2024/04/12,13:09:28
37.566961,127.061931,2024/04/12,13:09:29
37.566949,127.061974,2024/04/12,13:09:30
37.566945,127.061986,2024/04/12,13:09:31
37.566938,127.061997,2024/04/12,13:09:32
37.566946,127.061984,2024/04/12,13:09:33
37.566949,127.061982,2024/04/12,13:09:34
37.566929,127.062,2024/04/12,13:09:35
37.566931,127.06201,2024/04/12,13:09:36
37.566927,127.062019,2024/04/12,13:09:37
37.566924,127.062028,2024/04/12,13:09:38
37.566921,127.062037,2024/04/12,13:09:39
37.566919,127.062047,2024/04/12,13:09:40
37.566916,127.062056,2024/04/12,13:09:41
37.566914,127.062065,2024/04/12,13:09:42
37.566911,127.062075,2024/04/12,13:09:43
37.566915,127.062071,2024/04/12,13:09:44
37.566915,127.062071,2024/04/12,13:09:45
37.566915,127.062071,2024/04/12,13:09:46
37.566915,127.062071,2024/04/12,13:09:47
37.566915,127.062071,2024/04/12,13:09:48
37.566915,127.062071,2024/04/12,13:09:49
37.566915,127.062071,2024/04/12,13:09:50
37.566912,127.062075,2024/04/12,13:09:51
37.566911,127.06208,2024/04/12,13:09:52
37.566906,127.06208,2024/04/12,13:09:53
37.5669,127.062074,2024/04/12,13:09:54
