x,y,d,t
37.498710000,127.131387000,2017/03/20,10:35:11
37.498678000,127.131330000,2017/03/20,10:35:12
37.498602000,127.131239000,2017/03/20,10:35:18
37.498525000,127.131144000,2017/03/20,10:35:24
37.498476000,127.131043000,2017/03/20,10:35:31
37.498380000,127.131063000,2017/03/20,10:35:41
37.498285000,127.131059000,2017/03/20,10:35:51
37.498219000,127.131140000,2017/03/20,10:36:00
37.498115000,127.131155000,2017/03/20,10:36:06
37.498038000,127.131220000,2017/03/20,10:36:24
37.498006000,127.131345000,2017/03/20,10:36:28
37.497964000,127.131456000,2017/03/20,10:36:33
37.497932000,127.131570000,2017/03/20,10:36:38
37.497887000,127.131690000,2017/03/20,10:36:45
37.497826000,127.131779000,2017/03/20,10:36:53
37.497746000,127.131848000,2017/03/20,10:37:04
37.497751000,127.131963000,2017/03/20,10:37:11
37.497713000,127.132068000,2017/03/20,10:37:21
37.497659000,127.132161000,2017/03/20,10:37:28
37.497569000,127.132219000,2017/03/20,10:37:35
37.497619000,127.132320000,2017/03/20,10:38:00
37.497717000,127.132316000,2017/03/20,10:38:09
37.497734000,127.132479000,2017/03/20,10:38:26
37.497794000,127.132570000,2017/03/20,10:39:03
37.497837000,127.132670000,2017/03/20,10:39:12
37.497922000,127.132738000,2017/03/20,10:39:24
37.497966000,127.132853000,2017/03/20,10:39:30
37.498043000,127.132932000,2017/03/20,10:39:36
37.498094000,127.133042000,2017/03/20,10:39:43
37.498181000,127.133114000,2017/03/20,10:39:50
37.498265000,127.133165000,2017/03/20,10:40:00
37.498341000,127.133228000,2017/03/20,10:40:24
37.498427000,127.133178000,2017/03/20,10:40:38
37.498520000,127.133180000,2017/03/20,10:40:44
37.498607000,127.133216000,2017/03/20,10:40:52
37.498691000,127.133164000,2017/03/20,10:40:58
37.498728000,127.133275000,2017/03/20,10:41:14
37.498700000,127.133388000,2017/03/20,10:41:25
37.498643000,127.133487000,2017/03/20,10:41:32
37.498572000,127.133588000,2017/03/20,10:41:38
37.498501000,127.133707000,2017/03/20,10:41:43
37.498506000,127.133850000,2017/03/20,10:41:46
37.498595000,127.133968000,2017/03/20,10:41:49
37.498671000,127.134029000,2017/03/20,10:41:52
37.498723000,127.134123000,2017/03/20,10:42:01
37.498704000,127.134241000,2017/03/20,10:42:13
37.498729000,127.134351000,2017/03/20,10:42:19
37.498795000,127.134451000,2017/03/20,10:42:25
37.498880000,127.134523000,2017/03/20,10:42:31
37.498957000,127.134609000,2017/03/20,10:42:38
37.499018000,127.134696000,2017/03/20,10:42:46
37.499095000,127.134771000,2017/03/20,10:42:52
37.499156000,127.134864000,2017/03/20,10:42:58
37.499236000,127.134920000,2017/03/20,10:43:05
37.499297000,127.135024000,2017/03/20,10:43:13
37.499351000,127.135120000,2017/03/20,10:43:19
37.499428000,127.135211000,2017/03/20,10:43:26
37.499511000,127.135288000,2017/03/20,10:43:33
37.499574000,127.135370000,2017/03/20,10:43:40
37.499657000,127.135439000,2017/03/20,10:43:48
37.499722000,127.135535000,2017/03/20,10:43:57
37.499783000,127.135624000,2017/03/20,10:44:06
37.499855000,127.135717000,2017/03/20,10:44:14
37.499934000,127.135784000,2017/03/20,10:44:22
37.500013000,127.135860000,2017/03/20,10:44:32
37.500087000,127.135944000,2017/03/20,10:44:41
37.500158000,127.136024000,2017/03/20,10:44:49
37.500242000,127.136077000,2017/03/20,10:44:58
37.500329000,127.136122000,2017/03/20,10:45:27
37.500397000,127.136207000,2017/03/20,10:45:34
37.500425000,127.136320000,2017/03/20,10:45:44
37.500482000,127.136423000,2017/03/20,10:45:53
37.500545000,127.136506000,2017/03/20,10:46:00
37.500600000,127.136599000,2017/03/20,10:46:08
37.500645000,127.136705000,2017/03/20,10:46:16
37.500710000,127.136786000,2017/03/20,10:46:22
37.500795000,127.136850000,2017/03/20,10:46:29
37.500862000,127.136943000,2017/03/20,10:46:38
37.500947000,127.137009000,2017/03/20,10:46:45
37.501019000,127.137081000,2017/03/20,10:46:53
37.501099000,127.137145000,2017/03/20,10:47:00
37.501181000,127.137224000,2017/03/20,10:47:07
37.501272000,127.137245000,2017/03/20,10:47:14
37.501359000,127.137197000,2017/03/20,10:47:20
37.501430000,127.137107000,2017/03/20,10:47:26
37.501478000,127.137010000,2017/03/20,10:47:32
37.501569000,127.137003000,2017/03/20,10:47:39
37.501672000,127.137022000,2017/03/20,10:47:42
37.501781000,127.136976000,2017/03/20,10:47:46
37.501876000,127.136913000,2017/03/20,10:47:50
37.501965000,127.136827000,2017/03/20,10:47:54
37.502063000,127.136753000,2017/03/20,10:47:58
37.502173000,127.136704000,2017/03/20,10:48:02
37.502268000,127.136697000,2017/03/20,10:48:05
37.502379000,127.136707000,2017/03/20,10:48:09
37.502481000,127.136723000,2017/03/20,10:48:13
37.502578000,127.136749000,2017/03/20,10:48:17
37.502692000,127.136723000,2017/03/20,10:48:21
37.502801000,127.136715000,2017/03/20,10:48:25
37.502917000,127.136714000,2017/03/20,10:48:29
37.503033000,127.136702000,2017/03/20,10:48:33
37.503129000,127.136681000,2017/03/20,10:48:37
37.503219000,127.136669000,2017/03/20,10:48:41
37.503327000,127.136670000,2017/03/20,10:48:46
37.503438000,127.136659000,2017/03/20,10:48:51
37.503539000,127.136652000,2017/03/20,10:48:55
37.503647000,127.136659000,2017/03/20,10:49:00
37.503739000,127.136669000,2017/03/20,10:49:04
37.503835000,127.136679000,2017/03/20,10:49:08
37.503927000,127.136684000,2017/03/20,10:49:12
37.504023000,127.136680000,2017/03/20,10:49:18
37.504112000,127.136666000,2017/03/20,10:49:22
37.504222000,127.136664000,2017/03/20,10:49:26
37.504315000,127.136652000,2017/03/20,10:49:29
37.504405000,127.136643000,2017/03/20,10:49:32
37.504519000,127.136639000,2017/03/20,10:49:36
37.504619000,127.136639000,2017/03/20,10:49:40
37.504711000,127.136629000,2017/03/20,10:49:44
37.504805000,127.136601000,2017/03/20,10:49:48
37.504900000,127.136554000,2017/03/20,10:49:53
37.505006000,127.136539000,2017/03/20,10:49:58
37.505113000,127.136546000,2017/03/20,10:50:03
37.505219000,127.136541000,2017/03/20,10:50:08
37.505312000,127.136538000,2017/03/20,10:50:12
37.505416000,127.136552000,2017/03/20,10:50:17
37.505515000,127.136542000,2017/03/20,10:50:22
37.505628000,127.136542000,2017/03/20,10:50:27
37.505730000,127.136529000,2017/03/20,10:50:31
37.505840000,127.136509000,2017/03/20,10:50:36
37.505943000,127.136495000,2017/03/20,10:50:40
37.506053000,127.136504000,2017/03/20,10:50:44
37.506159000,127.136516000,2017/03/20,10:50:48
37.506266000,127.136513000,2017/03/20,10:50:52
37.506362000,127.136503000,2017/03/20,10:50:56
37.506458000,127.136489000,2017/03/20,10:51:00
37.506558000,127.136471000,2017/03/20,10:51:05
37.506647000,127.136455000,2017/03/20,10:51:09
37.506749000,127.136452000,2017/03/20,10:51:13
37.506851000,127.136444000,2017/03/20,10:51:17
37.506950000,127.136446000,2017/03/20,10:51:21
37.507046000,127.136449000,2017/03/20,10:51:25
37.507140000,127.136429000,2017/03/20,10:51:29
37.507242000,127.136413000,2017/03/20,10:51:33
37.507335000,127.136398000,2017/03/20,10:51:37
37.507445000,127.136402000,2017/03/20,10:51:42
37.507541000,127.136383000,2017/03/20,10:51:46
37.507651000,127.136363000,2017/03/20,10:51:51
37.507746000,127.136360000,2017/03/20,10:51:55
37.507861000,127.136334000,2017/03/20,10:51:59
37.507965000,127.136294000,2017/03/20,10:52:03
37.508047000,127.136230000,2017/03/20,10:52:07
37.508130000,127.136185000,2017/03/20,10:52:12
37.508227000,127.136144000,2017/03/20,10:52:17
37.508319000,127.136179000,2017/03/20,10:52:25
37.508412000,127.136169000,2017/03/20,10:52:40
37.508906000,127.136176000,2017/03/20,10:52:43
37.509002000,127.136147000,2017/03/20,10:52:48
37.509106000,127.136138000,2017/03/20,10:52:53
37.509206000,127.136127000,2017/03/20,10:52:57
37.509303000,127.136109000,2017/03/20,10:53:01
37.509393000,127.136099000,2017/03/20,10:53:05
