x,y,d,t
37.499258000,127.131623000,2017/02/24,23:21:46
37.499102000,127.131678000,2017/02/24,23:21:46
37.499026000,127.131611000,2017/02/24,23:21:51
37.498948000,127.131549000,2017/02/24,23:21:57
37.498983000,127.131441000,2017/02/24,23:22:14
37.499079000,127.131449000,2017/02/24,23:23:01
37.499006000,127.131377000,2017/02/24,23:23:21
37.498945000,127.131474000,2017/02/24,23:23:45
37.499008000,127.131558000,2017/02/24,23:23:51
37.499077000,127.131662000,2017/02/24,23:23:54
37.499181000,127.131651000,2017/02/24,23:23:58
37.499272000,127.131643000,2017/02/24,23:24:06
37.499346000,127.131719000,2017/02/24,23:24:11
37.499452000,127.131752000,2017/02/24,23:24:17
37.499524000,127.131634000,2017/02/24,23:24:27
37.499431000,127.131666000,2017/02/24,23:25:21
37.499349000,127.131595000,2017/02/24,23:25:31
37.499259000,127.131545000,2017/02/24,23:25:43
37.499289000,127.131658000,2017/02/24,23:25:53
37.499198000,127.131627000,2017/02/24,23:26:01
37.499100000,127.131614000,2017/02/24,23:26:07
37.499013000,127.131565000,2017/02/24,23:26:16
37.498939000,127.131495000,2017/02/24,23:26:25
37.498860000,127.131583000,2017/02/24,23:27:02
37.498799000,127.131679000,2017/02/24,23:27:05
37.498745000,127.131774000,2017/02/24,23:27:09
37.498671000,127.131877000,2017/02/24,23:27:13
37.498609000,127.131981000,2017/02/24,23:27:16
37.498525000,127.132037000,2017/02/24,23:27:19
37.498436000,127.132060000,2017/02/24,23:27:22
37.498326000,127.132042000,2017/02/24,23:27:26
37.498227000,127.132061000,2017/02/24,23:27:32
37.498137000,127.132010000,2017/02/24,23:27:42
37.498065000,127.131941000,2017/02/24,23:27:52
37.497970000,127.131962000,2017/02/24,23:28:01
37.497883000,127.131861000,2017/02/24,23:28:06
37.497852000,127.131737000,2017/02/24,23:28:10
37.497757000,127.131773000,2017/02/24,23:28:20
37.497663000,127.131845000,2017/02/24,23:28:24
37.497591000,127.131932000,2017/02/24,23:28:28
37.497533000,127.132034000,2017/02/24,23:28:32
37.497475000,127.132127000,2017/02/24,23:28:42
37.497526000,127.132235000,2017/02/24,23:28:52
37.497594000,127.132309000,2017/02/24,23:28:59
37.497676000,127.132365000,2017/02/24,23:29:09
37.497775000,127.132414000,2017/02/24,23:29:13
37.497845000,127.132489000,2017/02/24,23:29:19
37.497908000,127.132575000,2017/02/24,23:29:25
37.497998000,127.132600000,2017/02/24,23:29:31
37.498094000,127.132589000,2017/02/24,23:29:39
37.498183000,127.132603000,2017/02/24,23:29:47
37.498273000,127.132611000,2017/02/24,23:29:59
37.498276000,127.132725000,2017/02/24,23:30:08
37.498355000,127.132804000,2017/02/24,23:30:12
37.498429000,127.132873000,2017/02/24,23:30:20
37.498511000,127.132923000,2017/02/24,23:30:25
37.498591000,127.132998000,2017/02/24,23:30:33
37.498692000,127.133009000,2017/02/24,23:30:40
37.498770000,127.133073000,2017/02/24,23:31:08
37.498854000,127.133112000,2017/02/24,23:31:51
37.498823000,127.133240000,2017/02/24,23:31:55
37.498768000,127.133354000,2017/02/24,23:31:58
37.498695000,127.133439000,2017/02/24,23:32:01
