x,y,d,t
37.501735000,127.137192000,2016/08/09,11:48:35
37.501710000,127.136998000,2016/08/09,11:48:47
37.501797000,127.136956000,2016/08/09,11:48:51
37.501880000,127.136897000,2016/08/09,11:48:55
37.501952000,127.136820000,2016/08/09,11:48:59
37.502041000,127.136760000,2016/08/09,11:49:04
37.502140000,127.136710000,2016/08/09,11:49:08
37.502236000,127.136714000,2016/08/09,11:49:12
37.502334000,127.136729000,2016/08/09,11:49:16
37.502436000,127.136736000,2016/08/09,11:49:20
37.502527000,127.136752000,2016/08/09,11:49:24
37.502625000,127.136759000,2016/08/09,11:49:29
37.502724000,127.136763000,2016/08/09,11:49:34
37.502816000,127.136753000,2016/08/09,11:49:38
37.502925000,127.136741000,2016/08/09,11:49:43
37.503016000,127.136742000,2016/08/09,11:49:47
37.503108000,127.136743000,2016/08/09,11:49:51
37.503199000,127.136727000,2016/08/09,11:49:55
37.503292000,127.136718000,2016/08/09,11:49:59
37.503402000,127.136728000,2016/08/09,11:50:04
37.503503000,127.136731000,2016/08/09,11:50:09
37.503600000,127.136713000,2016/08/09,11:50:14
37.503701000,127.136702000,2016/08/09,11:50:19
37.503791000,127.136673000,2016/08/09,11:50:24
37.503896000,127.136671000,2016/08/09,11:50:29
37.503989000,127.136650000,2016/08/09,11:50:37
37.504101000,127.136674000,2016/08/09,11:50:41
37.504213000,127.136693000,2016/08/09,11:50:45
37.504313000,127.136685000,2016/08/09,11:50:49
37.504405000,127.136669000,2016/08/09,11:50:53
37.504508000,127.136650000,2016/08/09,11:50:58
37.504615000,127.136621000,2016/08/09,11:51:03
37.504706000,127.136609000,2016/08/09,11:51:08
37.504802000,127.136605000,2016/08/09,11:51:13
37.504904000,127.136582000,2016/08/09,11:51:18
37.505005000,127.136560000,2016/08/09,11:51:23
37.505105000,127.136531000,2016/08/09,11:51:29
37.505198000,127.136518000,2016/08/09,11:51:34
37.505289000,127.136530000,2016/08/09,11:51:38
37.505393000,127.136547000,2016/08/09,11:51:42
37.505486000,127.136558000,2016/08/09,11:51:46
37.505596000,127.136550000,2016/08/09,11:51:51
37.505687000,127.136531000,2016/08/09,11:51:56
37.505801000,127.136537000,2016/08/09,11:52:02
37.505895000,127.136531000,2016/08/09,11:52:06
37.506005000,127.136519000,2016/08/09,11:52:11
37.506096000,127.136523000,2016/08/09,11:52:15
37.506188000,127.136513000,2016/08/09,11:52:19
37.506279000,127.136497000,2016/08/09,11:52:23
37.506368000,127.136470000,2016/08/09,11:52:27
37.506456000,127.136439000,2016/08/09,11:52:31
37.506546000,127.136415000,2016/08/09,11:52:35
37.506658000,127.136409000,2016/08/09,11:52:40
37.506767000,127.136413000,2016/08/09,11:52:45
37.506877000,127.136420000,2016/08/09,11:52:50
37.506968000,127.136421000,2016/08/09,11:52:54
37.507079000,127.136417000,2016/08/09,11:52:59
37.507174000,127.136402000,2016/08/09,11:53:03
37.507281000,127.136395000,2016/08/09,11:53:08
37.507388000,127.136388000,2016/08/09,11:53:13
37.507480000,127.136387000,2016/08/09,11:53:17
37.507571000,127.136373000,2016/08/09,11:53:22
37.507671000,127.136353000,2016/08/09,11:53:27
37.507769000,127.136334000,2016/08/09,11:53:32
37.507871000,127.136341000,2016/08/09,11:53:37
37.507961000,127.136326000,2016/08/09,11:53:41
37.508050000,127.136286000,2016/08/09,11:53:46
37.508141000,127.136245000,2016/08/09,11:53:56
37.508228000,127.136193000,2016/08/09,11:54:05
37.508864000,127.136184000,2016/08/09,11:54:20
37.508971000,127.136182000,2016/08/09,11:54:27
37.509073000,127.136158000,2016/08/09,11:54:32
37.509175000,127.136145000,2016/08/09,11:54:37
37.509273000,127.136142000,2016/08/09,11:54:42
37.509375000,127.136123000,2016/08/09,11:54:47
37.509479000,127.136117000,2016/08/09,11:54:52
37.509589000,127.136113000,2016/08/09,11:54:57
37.509679000,127.136104000,2016/08/09,11:55:01
37.509771000,127.136086000,2016/08/09,11:55:05
37.509864000,127.136071000,2016/08/09,11:55:09
37.509972000,127.136061000,2016/08/09,11:55:14
37.510078000,127.136043000,2016/08/09,11:55:19
37.510187000,127.136040000,2016/08/09,11:55:24
37.510292000,127.136033000,2016/08/09,11:55:29
37.510400000,127.136025000,2016/08/09,11:55:34
37.510503000,127.136013000,2016/08/09,11:55:39
37.510612000,127.135986000,2016/08/09,11:55:44
37.510716000,127.135957000,2016/08/09,11:55:49
37.510805000,127.135933000,2016/08/09,11:55:53
37.510914000,127.135901000,2016/08/09,11:55:58
37.511006000,127.135872000,2016/08/09,11:56:02
37.511094000,127.135847000,2016/08/09,11:56:06
37.511193000,127.135816000,2016/08/09,11:56:11
37.511291000,127.135774000,2016/08/09,11:56:16
37.511388000,127.135724000,2016/08/09,11:56:21
37.511487000,127.135657000,2016/08/09,11:56:26
37.511575000,127.135606000,2016/08/09,11:56:30
37.511676000,127.135556000,2016/08/09,11:56:35
37.511772000,127.135505000,2016/08/09,11:56:40
37.511876000,127.135448000,2016/08/09,11:56:45
37.511968000,127.135400000,2016/08/09,11:56:49
37.512062000,127.135368000,2016/08/09,11:56:54
37.512156000,127.135305000,2016/08/09,11:56:59
37.512250000,127.135259000,2016/08/09,11:57:03
37.512344000,127.135220000,2016/08/09,11:57:07
37.512431000,127.135180000,2016/08/09,11:57:11
37.512524000,127.135171000,2016/08/09,11:57:15
37.512638000,127.135154000,2016/08/09,11:57:19
37.512749000,127.135104000,2016/08/09,11:57:23
37.512848000,127.135051000,2016/08/09,11:57:27
37.512950000,127.135016000,2016/08/09,11:57:31
37.513047000,127.134966000,2016/08/09,11:57:37
37.513131000,127.134900000,2016/08/09,11:57:41
37.513226000,127.134857000,2016/08/09,11:57:45
37.513312000,127.134812000,2016/08/09,11:57:49
37.513424000,127.134777000,2016/08/09,11:57:54
37.513519000,127.134718000,2016/08/09,11:57:59
37.513601000,127.134659000,2016/08/09,11:58:03
37.513684000,127.134604000,2016/08/09,11:58:07
37.513796000,127.134578000,2016/08/09,11:58:12
37.513879000,127.134507000,2016/08/09,11:58:17
37.513960000,127.134459000,2016/08/09,11:58:21
37.514059000,127.134430000,2016/08/09,11:58:26
37.514143000,127.134386000,2016/08/09,11:58:31
37.514250000,127.134358000,2016/08/09,11:58:36
37.514357000,127.134348000,2016/08/09,11:58:41
37.514455000,127.134303000,2016/08/09,11:58:46
37.514555000,127.134248000,2016/08/09,11:58:51
37.514643000,127.134191000,2016/08/09,11:58:55
37.514727000,127.134137000,2016/08/09,11:58:59
37.514810000,127.134088000,2016/08/09,11:59:03
37.514898000,127.134035000,2016/08/09,11:59:07
37.514980000,127.133972000,2016/08/09,11:59:11
37.515063000,127.133925000,2016/08/09,11:59:14
37.515158000,127.133869000,2016/08/09,11:59:19
37.515236000,127.133775000,2016/08/09,11:59:24
37.515325000,127.133756000,2016/08/09,11:59:28
37.515423000,127.133731000,2016/08/09,11:59:32
37.515514000,127.133683000,2016/08/09,11:59:36
37.515610000,127.133632000,2016/08/09,11:59:41
37.515697000,127.133575000,2016/08/09,11:59:46
37.515794000,127.133518000,2016/08/09,11:59:51
37.515881000,127.133472000,2016/08/09,11:59:56
37.515970000,127.133408000,2016/08/09,12:00:01
37.516048000,127.133316000,2016/08/09,12:00:06
37.516117000,127.133211000,2016/08/09,12:00:11
37.516168000,127.133117000,2016/08/09,12:00:15
37.516218000,127.133004000,2016/08/09,12:00:20
37.516269000,127.132895000,2016/08/09,12:00:25
37.516305000,127.132784000,2016/08/09,12:00:30
37.516356000,127.132680000,2016/08/09,12:00:35
37.516407000,127.132575000,2016/08/09,12:00:40
37.516476000,127.132467000,2016/08/09,12:00:45
37.516529000,127.132375000,2016/08/09,12:00:49
37.516600000,127.132276000,2016/08/09,12:00:54
37.516663000,127.132187000,2016/08/09,12:01:00
37.516756000,127.132221000,2016/08/09,12:01:11
37.516836000,127.132281000,2016/08/09,12:01:19
37.516939000,127.132251000,2016/08/09,12:01:27
37.516985000,127.132147000,2016/08/09,12:01:33
37.517004000,127.132007000,2016/08/09,12:01:40
37.516954000,127.131906000,2016/08/09,12:01:45
37.516864000,127.131856000,2016/08/09,12:01:49
37.516803000,127.131753000,2016/08/09,12:01:54
37.516833000,127.131645000,2016/08/09,12:01:59
37.516904000,127.131526000,2016/08/09,12:02:03
37.516972000,127.131424000,2016/08/09,12:02:06
37.517041000,127.131337000,2016/08/09,12:02:09
37.517104000,127.131209000,2016/08/09,12:02:12
37.517117000,127.131072000,2016/08/09,12:02:15
37.517131000,127.130947000,2016/08/09,12:02:25
37.517171000,127.130832000,2016/08/09,12:02:30
37.517235000,127.130725000,2016/08/09,12:02:35
37.517284000,127.130610000,2016/08/09,12:02:40
37.517330000,127.130491000,2016/08/09,12:02:45
37.517374000,127.130369000,2016/08/09,12:02:50
37.517421000,127.130258000,2016/08/09,12:02:55
37.517467000,127.130140000,2016/08/09,12:03:00
37.517517000,127.130023000,2016/08/09,12:03:05
37.517575000,127.129910000,2016/08/09,12:03:10
37.517631000,127.129800000,2016/08/09,12:03:15
37.517692000,127.129704000,2016/08/09,12:03:20
37.517772000,127.129633000,2016/08/09,12:03:25
37.517842000,127.129558000,2016/08/09,12:03:29
37.517913000,127.129482000,2016/08/09,12:03:33
37.518000000,127.129401000,2016/08/09,12:03:37
37.518098000,127.129338000,2016/08/09,12:03:42
37.518201000,127.129284000,2016/08/09,12:03:47
37.518285000,127.129226000,2016/08/09,12:03:51
37.518382000,127.129158000,2016/08/09,12:03:56
37.518484000,127.129124000,2016/08/09,12:04:01
37.518593000,127.129111000,2016/08/09,12:04:06
37.518687000,127.129088000,2016/08/09,12:04:10
37.518777000,127.129066000,2016/08/09,12:04:14
37.518874000,127.129069000,2016/08/09,12:04:19
37.518974000,127.129056000,2016/08/09,12:04:24
37.519076000,127.129036000,2016/08/09,12:04:29
37.519172000,127.129017000,2016/08/09,12:04:34
37.519266000,127.129006000,2016/08/09,12:04:39
37.519371000,127.128987000,2016/08/09,12:04:44
37.519478000,127.128970000,2016/08/09,12:04:49
37.519578000,127.128962000,2016/08/09,12:04:54
37.519677000,127.128926000,2016/08/09,12:04:59
37.519781000,127.128889000,2016/08/09,12:05:04
37.519876000,127.128855000,2016/08/09,12:05:09
37.519973000,127.128824000,2016/08/09,12:05:14
37.520067000,127.128792000,2016/08/09,12:05:19
37.520163000,127.128762000,2016/08/09,12:05:24
37.520250000,127.128722000,2016/08/09,12:05:29
37.520343000,127.128682000,2016/08/09,12:05:35
37.520433000,127.128635000,2016/08/09,12:05:39
37.520532000,127.128576000,2016/08/09,12:05:44
37.520618000,127.128535000,2016/08/09,12:05:49
37.520721000,127.128462000,2016/08/09,12:05:54
37.520803000,127.128413000,2016/08/09,12:05:58
37.520884000,127.128364000,2016/08/09,12:06:02
37.520976000,127.128313000,2016/08/09,12:06:06
37.521070000,127.128267000,2016/08/09,12:06:10
37.521145000,127.128202000,2016/08/09,12:06:14
37.521219000,127.128137000,2016/08/09,12:06:18
37.521298000,127.128068000,2016/08/09,12:06:23
37.521377000,127.127994000,2016/08/09,12:06:28
37.521459000,127.127925000,2016/08/09,12:06:33
37.521546000,127.127870000,2016/08/09,12:06:38
37.521634000,127.127812000,2016/08/09,12:06:42
37.521719000,127.127754000,2016/08/09,12:06:46
37.521817000,127.127694000,2016/08/09,12:06:51
37.521899000,127.127640000,2016/08/09,12:06:56
37.521992000,127.127591000,2016/08/09,12:07:01
37.522088000,127.127532000,2016/08/09,12:07:06
37.522177000,127.127460000,2016/08/09,12:07:11
37.522267000,127.127404000,2016/08/09,12:07:16
37.522359000,127.127364000,2016/08/09,12:07:21
37.522434000,127.127298000,2016/08/09,12:07:29
37.522474000,127.127185000,2016/08/09,12:07:38
37.522556000,127.127137000,2016/08/09,12:07:44
37.522652000,127.127176000,2016/08/09,12:07:52
37.522746000,127.127175000,2016/08/09,12:07:59
37.522826000,127.127238000,2016/08/09,12:08:05
37.522915000,127.127268000,2016/08/09,12:08:12
37.522997000,127.127336000,2016/08/09,12:08:20
37.523094000,127.127377000,2016/08/09,12:08:27
37.523188000,127.127436000,2016/08/09,12:08:35
37.523270000,127.127486000,2016/08/09,12:08:42
37.523356000,127.127538000,2016/08/09,12:08:49
37.523457000,127.127561000,2016/08/09,12:08:56
37.523547000,127.127521000,2016/08/09,12:09:02
37.523622000,127.127450000,2016/08/09,12:09:08
37.523708000,127.127396000,2016/08/09,12:09:16
37.523796000,127.127356000,2016/08/09,12:09:23
37.523873000,127.127290000,2016/08/09,12:09:30
37.523942000,127.127208000,2016/08/09,12:09:37
37.524015000,127.127129000,2016/08/09,12:09:45
37.524067000,127.127027000,2016/08/09,12:09:53
37.524105000,127.126911000,2016/08/09,12:10:02
37.524143000,127.126795000,2016/08/09,12:10:12
37.524194000,127.126689000,2016/08/09,12:10:21
37.524238000,127.126580000,2016/08/09,12:10:30
37.524290000,127.126481000,2016/08/09,12:10:39
37.524347000,127.126380000,2016/08/09,12:10:47
37.524386000,127.126278000,2016/08/09,12:10:55
37.524419000,127.126162000,2016/08/09,12:11:04
37.524451000,127.126055000,2016/08/09,12:11:12
37.524513000,127.125956000,2016/08/09,12:11:21
37.524565000,127.125854000,2016/08/09,12:11:30
37.524602000,127.125747000,2016/08/09,12:11:39
37.524643000,127.125646000,2016/08/09,12:11:48
37.524693000,127.125536000,2016/08/09,12:11:57
37.524738000,127.125435000,2016/08/09,12:12:05
37.524796000,127.125334000,2016/08/09,12:12:14
37.524849000,127.125222000,2016/08/09,12:12:22
37.524895000,127.125105000,2016/08/09,12:12:26
37.524948000,127.125000000,2016/08/09,12:12:30
37.525002000,127.124876000,2016/08/09,12:12:35
37.525059000,127.124766000,2016/08/09,12:12:40
37.525113000,127.124655000,2016/08/09,12:12:45
37.525167000,127.124534000,2016/08/09,12:12:50
37.525207000,127.124429000,2016/08/09,12:12:54
37.525254000,127.124304000,2016/08/09,12:12:59
37.525296000,127.124184000,2016/08/09,12:13:04
37.525327000,127.124068000,2016/08/09,12:13:09
37.525353000,127.123937000,2016/08/09,12:13:14
37.525365000,127.123797000,2016/08/09,12:13:19
37.525359000,127.123659000,2016/08/09,12:13:24
37.525341000,127.123547000,2016/08/09,12:13:28
37.525342000,127.123433000,2016/08/09,12:13:32
37.525344000,127.123303000,2016/08/09,12:13:37
37.525360000,127.123172000,2016/08/09,12:13:42
37.525380000,127.123043000,2016/08/09,12:13:47
37.525400000,127.122908000,2016/08/09,12:13:52
37.525415000,127.122782000,2016/08/09,12:13:56
37.525428000,127.122653000,2016/08/09,12:14:00
37.525433000,127.122539000,2016/08/09,12:14:04
37.525443000,127.122400000,2016/08/09,12:14:09
37.525443000,127.122282000,2016/08/09,12:14:13
37.525451000,127.122144000,2016/08/09,12:14:18
37.525455000,127.122005000,2016/08/09,12:14:23
37.525459000,127.121866000,2016/08/09,12:14:28
37.525455000,127.121723000,2016/08/09,12:14:33
37.525454000,127.121588000,2016/08/09,12:14:38
37.525446000,127.121452000,2016/08/09,12:14:43
37.525431000,127.121331000,2016/08/09,12:14:47
37.525409000,127.121192000,2016/08/09,12:14:52
37.525385000,127.121083000,2016/08/09,12:14:56
37.525355000,127.120947000,2016/08/09,12:15:01
37.525322000,127.120812000,2016/08/09,12:15:06
37.525289000,127.120682000,2016/08/09,12:15:11
37.525259000,127.120557000,2016/08/09,12:15:16
37.525236000,127.120439000,2016/08/09,12:15:21
37.525216000,127.120313000,2016/08/09,12:15:27
37.525198000,127.120191000,2016/08/09,12:15:32
37.525162000,127.120076000,2016/08/09,12:15:37
37.525130000,127.119963000,2016/08/09,12:15:42
37.525107000,127.119849000,2016/08/09,12:15:47
37.525083000,127.119734000,2016/08/09,12:15:52
37.525050000,127.119616000,2016/08/09,12:15:57
37.525027000,127.119496000,2016/08/09,12:16:02
37.524994000,127.119374000,2016/08/09,12:16:07
37.524961000,127.119254000,2016/08/09,12:16:12
37.524938000,127.119142000,2016/08/09,12:16:16
37.524898000,127.119017000,2016/08/09,12:16:21
37.524865000,127.118890000,2016/08/09,12:16:26
37.524834000,127.118759000,2016/08/09,12:16:31
37.524804000,127.118633000,2016/08/09,12:16:36
37.524781000,127.118498000,2016/08/09,12:16:41
37.524776000,127.118371000,2016/08/09,12:16:46
37.524771000,127.118248000,2016/08/09,12:16:51
37.524759000,127.118126000,2016/08/09,12:16:56
37.524714000,127.118020000,2016/08/09,12:17:01
37.524656000,127.117922000,2016/08/09,12:17:06
37.524601000,127.117818000,2016/08/09,12:17:11
37.524540000,127.117717000,2016/08/09,12:17:16
37.524465000,127.117620000,2016/08/09,12:17:21
37.524401000,127.117523000,2016/08/09,12:17:26
37.524336000,127.117424000,2016/08/09,12:17:31
37.524269000,127.117310000,2016/08/09,12:17:36
37.524252000,127.117176000,2016/08/09,12:17:41
37.524252000,127.117051000,2016/08/09,12:17:46
37.524262000,127.116936000,2016/08/09,12:17:51
37.524280000,127.116805000,2016/08/09,12:17:57
37.524345000,127.116424000,2016/08/09,12:17:59
37.524334000,127.116300000,2016/08/09,12:18:12
37.524381000,127.116193000,2016/08/09,12:18:18
37.524417000,127.116073000,2016/08/09,12:18:23
37.524449000,127.115950000,2016/08/09,12:18:28
37.524482000,127.115819000,2016/08/09,12:18:33
37.524526000,127.115700000,2016/08/09,12:18:38
37.524559000,127.115578000,2016/08/09,12:18:43
37.524559000,127.115460000,2016/08/09,12:18:48
37.524555000,127.115327000,2016/08/09,12:18:54
37.524550000,127.115205000,2016/08/09,12:18:59
37.524540000,127.115074000,2016/08/09,12:19:04
37.524540000,127.114944000,2016/08/09,12:19:09
37.524539000,127.114813000,2016/08/09,12:19:14
37.524540000,127.114684000,2016/08/09,12:19:19
37.524534000,127.114563000,2016/08/09,12:19:24
37.524542000,127.114440000,2016/08/09,12:19:29
37.524536000,127.114313000,2016/08/09,12:19:34
37.524534000,127.114188000,2016/08/09,12:19:39
37.524539000,127.114072000,2016/08/09,12:19:44
37.524538000,127.113941000,2016/08/09,12:19:49
37.524539000,127.113803000,2016/08/09,12:19:54
37.524540000,127.113676000,2016/08/09,12:19:59
37.524536000,127.113561000,2016/08/09,12:20:03
37.524531000,127.113427000,2016/08/09,12:20:08
37.524538000,127.113296000,2016/08/09,12:20:13
37.524523000,127.113183000,2016/08/09,12:20:18
37.524522000,127.113045000,2016/08/09,12:20:24
37.524526000,127.112928000,2016/08/09,12:20:29
37.524537000,127.112812000,2016/08/09,12:20:34
37.524545000,127.112685000,2016/08/09,12:20:39
37.524535000,127.112551000,2016/08/09,12:20:44
37.524548000,127.112427000,2016/08/09,12:20:49
37.524551000,127.112309000,2016/08/09,12:20:54
37.524548000,127.112180000,2016/08/09,12:20:59
37.524541000,127.112046000,2016/08/09,12:21:04
37.524533000,127.111924000,2016/08/09,12:21:09
37.524533000,127.111802000,2016/08/09,12:21:14
37.524534000,127.111677000,2016/08/09,12:21:19
37.524533000,127.111558000,2016/08/09,12:21:24
37.524544000,127.111442000,2016/08/09,12:21:29
37.524539000,127.111325000,2016/08/09,12:21:34
37.524533000,127.111190000,2016/08/09,12:21:40
37.524533000,127.111067000,2016/08/09,12:21:45
37.524545000,127.110949000,2016/08/09,12:21:50
37.524550000,127.110826000,2016/08/09,12:21:55
37.524546000,127.110703000,2016/08/09,12:22:00
37.524540000,127.110587000,2016/08/09,12:22:05
37.524545000,127.110462000,2016/08/09,12:22:10
37.524552000,127.110343000,2016/08/09,12:22:16
37.524556000,127.110227000,2016/08/09,12:22:21
37.524554000,127.110109000,2016/08/09,12:22:26
37.524552000,127.109987000,2016/08/09,12:22:31
37.524547000,127.109869000,2016/08/09,12:22:36
37.524546000,127.109746000,2016/08/09,12:22:41
37.524560000,127.109627000,2016/08/09,12:22:47
37.524567000,127.109505000,2016/08/09,12:22:53
37.524572000,127.109376000,2016/08/09,12:22:58
